Id;Name;Country;Stadium;Coach;National;NameJapanese;NameSpanish;NameLatamSpanish;NameEnglish;NameUSEnglish;NameItalian;NamePortuguese;NameBrazilian;NameFrench;NameGerman;NameDutch;NameSwedish;NameRussian;NameGreek;NameTurkish;NameSimplifiedChinese;NameDatabase;NameEmpty1;NameEmpty2;NameEmpty3;NameEmpty4;ShortNameLicensed;ShortNameFake;Abbreviation;Commentary;StadiumFile;StadiumName;StadiumFileName;EmblemFile;EmblemFileName;Rival1;Rival2;Rival3;Banner1;Banner2;Banner3;Banner4;Kit1;Kit2;Kit3;Kit4;Kit5;Kit6;Kit7;Kit8;Kit9;Kit10;TeamColor1R;TeamColor1G;TeamColor1B;TeamColor2R;TeamColor2G;TeamColor2B;TurfPattern;SidelineColour;SeatColour;GoalStyle;NetPattern;GoalNettingDesign;GoalNettingColor1R;GoalNettingColor1G;GoalNettingColor1B;GoalNettingColor2R;GoalNettingColor2G;GoalNettingColor2B;Sponsor1;Sponsor2;Sponsor3;SponsorFile1;SponsorFile2;SponsorFile3;SponsorColorR;SponsorColorG;SponsorColorB;EditName;EditEmblem;EditStadium;EditStadiumName;EditStadiumFile;EditStadiumDetails;EditStadiumDetails2;EditRivals;EditBanners;EditTeamColors;EditCoach;EditSponsorFile;EditSponsorColors;EditSponsor;Edit1;Fake;LicencedPlayers;LicencedKits;LicencedCoach;LicencedCoach2;FeederTeam;ParentTeam;NonPlayableLeague;HasAnthem;AnthemStandingStyle;AnthemPlayersSinging;AnthemStandingAngle;Value1;Value2;Value3;Value4;Value5;Value6;Value7;ValueFF;Team2020_1;Team2020_2;Team2020_3;Team2020_4;Team2020_5;Team2020_6;Team2020_7;Team2020_8;Team2020_9;Team2020_10;Team2020_11;Country2020_1;Country2020_2;Country2020_3;Country2020_4;Country2020_5;Value2020_1;Value2020_2;Value2020_3;Value2020_4;Value2020_5;Value2020_6;Value2020_7;Value2020_8;Value2020_9;Value2020_10;Value2020_11;Value2020_12;Value2020_13;Value2020_14;Value2020_15;Value2020_16;Value2020_17
5190;KAS EUPEN;197;47;102635;False;KASオイペン;;;KAS EUPEN;;;;;;;;;;;;奥伊彭;;;;;;EUP;EUP;;-1;-1;;;-1;;0;0;0;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;-1;-1;-1;;;;0;0;0;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;True;True;True;0;0;0;False;0;0;0;-1;False;0;0;0;0;-1;0;0;0;398;174;0;0;0;0;0;0;0;56;197;236;64;197;21900;1761617680;-1;0;8;88370944;33818275;589;21;2;0;0;-1;0;0;0;0
5191;ANTWERP;197;47;102024;False;アントワープ;;;ANTWERP;;;;;;;;;;;;安特卫普;;;;;;ANT;ANT;;-1;-1;;;-1;;0;0;0;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;-1;-1;-1;;;;0;0;0;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;True;True;True;0;0;0;False;0;0;0;-1;False;0;0;0;0;-1;0;0;0;1978;1195;0;5216;0;0;1198;0;1200;228;197;228;197;55;151027111;1744860464;-1;0;8;54030094;67306293;204;5;1;0;0;-1;0;0;0;0
5192;KV OOSTENDE;197;45;102276;False;KV オーステンデ;;;KV OOSTENDE;;;;;;;;;;;;奥斯坦德;;;;;;KVO;OOS;;-1;-1;;;-1;;0;0;0;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;-1;-1;-1;;;;0;0;0;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;True;True;True;0;0;0;False;0;0;0;-1;False;0;0;0;0;-1;0;0;4320;269;174;0;2009;0;0;0;0;0;208;197;200;197;94;218133275;1761617680;-1;0;8;89419587;27313835;454;37;2;0;0;-1;0;0;0;0
5193;MOUSCRON RW;197;47;264354;False;ムスクロン RW;;;MOUSCRON RW;;;;;;;;;;;;穆斯克龙 红白;;;;;;REM;MOU;;-1;-1;;;-1;;0;0;0;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;-1;-1;-1;;;;0;0;0;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0;0;1;False;0;0;0;-1;False;0;0;0;0;-1;0;0;213;1974;1197;0;2010;0;0;0;0;0;0;197;228;197;210;4350;10000;-1;0;9;4288270;73400420;459;41;2;0;0;-1;0;0;0;0
5194;SINT-TRUIDEN;197;47;101992;False;シント トロイデン;;;SINT-TRUIDEN;;;;;;;;;;;;圣图尔登;;;;;;STV;STG;;-1;-1;;;-1;;0;0;0;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;-1;-1;-1;;;;0;0;0;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;True;True;True;0;0;0;False;0;0;0;-1;False;0;0;0;0;-1;0;0;0;146;269;0;1195;0;0;0;0;1196;13;197;13;197;215;1509986290;1761617680;-1;0;8;96038666;52726439;330;41;1;0;0;-1;0;0;0;0
5195;BEVEREN GB;197;47;264436;False;ベフェレン GB;;;BEVEREN GB;;;;;;;;;;;;贝弗伦 黄蓝;;;;;;WBE;BEV;;-1;-1;;;-1;;0;0;0;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;-1;-1;-1;;;;0;0;0;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0;0;1;False;0;0;0;-1;False;0;0;0;0;-1;0;0;0;0;1196;0;1199;0;0;0;0;0;0;197;200;197;198;218110588;10000;-1;0;9;4288324;73400420;393;41;2;0;0;-1;0;0;0;0
5196;AKHMAT GROZNY;230;60;101581;False;アフマト グロズヌイ;;;AKHMAT GROZNY;;;;;;;;;;;;格罗兹尼艾哈迈德;;;;;;AKH;GRN;;-1;-1;;;-1;;0;0;0;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;-1;-1;-1;;;;0;0;0;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;True;True;True;0;0;0;False;0;0;0;-1;False;0;0;0;0;-1;0;0;0;0;2524;0;2524;0;0;0;0;0;198;230;146;230;191;24333;1677751600;-1;0;7;28340757;82002372;264;37;1;0;0;-1;0;0;0;0
5197;ARSENAL TULA;230;19;101190;False;アルセナル トゥラ;;;ARSENAL TULA;;;;;;;;;;;;图拉兵工厂;;;;;;ARS;TUL;;-1;-1;;;-1;;0;0;0;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;-1;-1;-1;;;;0;0;0;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;True;True;True;0;0;0;False;0;0;0;-1;False;0;0;0;0;-1;0;0;0;0;0;0;0;0;0;0;0;0;303;230;0;230;0;11400;788539152;-1;0;8;61043200;71812040;77;25;1;0;0;-1;0;0;0;0
5200;UFA;230;19;102472;False;ウファ;;;UFA;;;;;;;;;;;;乌法;;;;;;UFA;UFA;;-1;-1;;;-1;;0;0;0;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;-1;-1;-1;;;;0;0;0;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;True;True;True;0;0;0;False;0;0;0;-1;False;0;0;0;0;-1;0;0;0;0;0;0;0;0;0;0;0;0;194;230;209;230;0;5880;1677731600;-1;0;8;37319168;61047371;198;25;2;0;0;-1;0;0;0;0
5201;URAL;230;45;101223;False;ウラル;;;URAL;;;;;;;;;;;;乌拉尔;;;;;;FCU;URA;;-1;-1;;;-1;;0;0;0;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;-1;-1;-1;;;;0;0;0;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;True;True;True;0;0;0;False;0;0;0;-1;False;0;0;0;0;-1;0;0;0;0;0;0;0;0;0;0;0;0;303;230;303;230;0;6187;1904224016;-1;0;9;28865024;65225547;137;25;2;0;0;-1;0;0;0;0
5202;ALANYASPOR;190;45;102773;False;アランヤスポル;;;ALANYASPOR;;;;;;;;;;;;阿拉尼亚体育;;;;;;ALA;ALA;;-1;-1;;;-1;;0;0;0;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;-1;-1;-1;;;;0;0;0;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;True;True;True;0;0;0;False;0;0;0;-1;False;0;0;0;0;-1;0;0;0;0;1989;0;0;0;0;0;0;0;228;190;211;190;146;23100;696264464;-1;0;8;53704462;48661689;78;41;1;0;0;-1;0;0;0;0
5203;GÖZTEPE;190;47;102671;False;ギョズテペ;;;GÖZTEPE;;;;;;;;;;;;哥兹塔比;;;;;;GOZ;GOZ;;-1;-1;;;-1;;0;0;0;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;-1;-1;-1;;;;0;0;0;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;True;True;True;0;0;0;False;0;0;0;-1;False;0;0;0;0;-1;0;0;0;0;0;0;0;0;0;0;0;0;198;190;144;190;146;16700;1652565776;-1;0;8;29259534;65127362;139;37;1;0;0;-1;0;0;0;0
5204;KONYASPOR;190;60;102664;False;コンヤスポル;;;KONYASPOR;;;;;;;;;;;;科尼亚体育;;;;;;KON;KON;;-1;-1;;;-1;;0;0;0;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;-1;-1;-1;;;;0;0;0;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;True;True;True;0;0;0;False;0;0;0;-1;False;0;0;0;0;-1;0;0;0;0;0;0;0;0;0;0;0;0;198;190;198;190;56;35600;1602234128;-1;0;8;61306692;67585846;72;37;1;0;0;-1;0;0;0;0
5206;YENİ MALATYASPOR;190;60;101208;False;イェニ マラトヤスポル;;;YENİ MALATYASPOR;;;;;;;;;;;;新马拉蒂亚体育;;;;;;YMA;MLT;;-1;-1;;;-1;;0;0;0;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;-1;-1;-1;;;;0;0;0;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;True;True;True;0;0;0;False;0;0;0;-1;False;0;0;0;0;-1;0;0;0;0;0;0;0;0;0;0;0;0;64;190;210;190;146;7560;1744840464;-1;0;9;62748416;67225017;206;41;2;0;0;-1;0;0;0;0
5207;BARRANCABERMEJA NA;148;19;363463;False;バランカベルメハ NA;;;BARRANCABERMEJA NA;;;;;;;;;;;;巴兰卡韦梅哈 黑黄;;;;;;ALI;BRR;;-1;-1;;;-1;;0;0;0;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;-1;-1;-1;;;;0;0;0;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;0;0;0;False;0;0;0;-1;False;0;0;0;0;-1;0;0;0;0;2194;0;0;0;0;0;0;0;144;148;0;148;0;4500;10000;-1;0;10;3176960;75760224;206;25;2;0;0;-1;0;0;0;0
5208;BUCARAMANGA AV;148;19;262303;False;ブカラマンガ AV;;;BUCARAMANGA AV;;;;;;;;;;;;布卡拉曼加 黄绿;;;;;;BUC;BUC;;-1;-1;;;-1;;0;0;0;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;-1;-1;-1;;;;0;0;0;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;0;0;0;False;0;0;0;-1;False;0;0;0;0;-1;0;0;0;0;2285;0;0;0;0;0;0;0;152;148;144;148;152;0;10000;-1;0;9;2390528;67634776;467;41;2;0;0;-1;0;0;0;0
5210;CÓRDOBA A;148;40;362577;False;コルドバ A;;;CÓRDOBA A;;;;;;;;;;;;科尔多瓦 浅蓝;;;;;;JAG;CBA;;-1;-1;;;-1;;0;0;0;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;-1;-1;-1;;;;0;0;0;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;0;0;0;False;0;0;0;-1;False;0;0;0;0;-1;0;0;0;2210;2650;0;0;0;0;0;0;0;153;148;144;148;152;0;10000;-1;0;9;2849280;104974674;212;41;2;0;0;-1;0;0;0;0
5216;BEERSCHOT;197;19;101606;False;ベールスホット;;;BEERSCHOT;;;;;;;;;;;;比尔肖;;;;;;BEE;WLR;;-1;-1;;;-1;;0;0;0;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;-1;-1;-1;;;;0;0;0;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;True;True;True;0;0;0;False;0;0;0;-1;False;0;0;0;0;-1;0;0;0;1195;2013;0;0;0;0;0;0;0;200;197;208;197;76;352325436;1275078416;-1;0;9;54226756;58934057;74;25;2;0;0;-1;0;0;0;0
5217;OH LEUVEN;197;47;101654;False;OH ルーフェン;;;OH LEUVEN;;;;;;;;;;;;旧赫纲尔莱鲁汶;;;;;;OHL;LEU;;-1;-1;;;-1;;0;0;0;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;-1;-1;-1;;;;0;0;0;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;True;True;True;0;0;0;False;0;0;0;-1;False;0;0;0;0;-1;0;0;0;0;1196;0;1200;0;0;0;0;0;208;197;208;197;0;8767;545269520;-1;0;9;29060932;71419184;138;21;2;0;0;-1;0;0;0;0
5220;UNION SAINT-GILLOISE;197;45;101269;False;ユニオン サン ジロワーズ;;;UNION SAINT-GILLOISE;;;;;;;;;;;;圣吉尔联;;;;;;USG;SGB;;-1;-1;;;-1;;0;0;0;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;-1;-1;-1;;;;0;0;0;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;True;True;True;0;0;0;False;0;0;0;-1;False;0;0;0;0;-1;0;0;0;0;0;0;0;0;0;0;0;0;204;197;0;0;0;0;1702887424;-1;0;0;71827456;33752604;0;20;1;0;0;-1;0;0;0;0
5223;HOBRO GB;203;45;264506;False;ホブロー GB;;;HOBRO GB;;;;;;;;;;;;霍布罗 黄蓝;;;;;;HOB;HOB;;-1;-1;;;-1;;0;0;0;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;-1;-1;-1;;;;0;0;0;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0;0;1;False;0;0;0;-1;False;0;0;0;0;-1;0;0;0;2069;5237;0;0;0;0;0;0;0;237;229;237;203;226;0;1375741712;-1;0;10;79265792;63129233;135;25;2;0;0;-1;0;0;0;0
5224;LYNGBY BH;203;45;264355;False;リーンビー BH;;;LYNGBY BH;;;;;;;;;;;;林比 蓝白;;;;;;LYN;LYN;;-1;-1;;;-1;;0;0;0;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;-1;-1;-1;;;;0;0;0;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0;0;1;False;0;0;0;-1;False;0;0;0;0;-1;0;0;0;0;1832;0;0;0;0;0;0;0;0;203;0;203;0;0;10000;-1;0;10;4292608;73400420;202;41;2;0;0;-1;0;0;0;0
5225;SILKEBORG;203;47;322;False;シルゲボー;;;SILKEBORG;;;;;;;;;;;;锡尔克堡;;;;;;SIF;SIL;;-1;-1;;;-1;;0;0;0;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;-1;-1;-1;;;;0;0;0;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;True;True;True;0;0;0;False;0;0;0;-1;False;0;0;0;0;-1;0;0;0;5235;2067;0;0;0;0;0;0;0;224;203;237;203;0;500;1619011344;-1;0;10;30244999;41993171;200;25;2;0;0;-1;0;0;0;0
5226;SØNDERJYSKE;203;45;102797;False;スナユスケ;;;SØNDERJYSKE;;;;;;;;;;;;桑德捷斯基;;;;;;SJE;HAD;;-1;-1;;;-1;;0;0;0;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;-1;-1;-1;;;;0;0;0;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;True;True;True;0;0;0;False;0;0;0;-1;False;0;0;0;0;-1;0;0;0;0;2070;0;0;0;0;0;0;0;50;203;50;203;162;0;671098640;-1;0;9;63471616;44156222;393;25;2;0;0;-1;0;0;0;0
5235;VEJLE;203;47;101277;False;ヴァイレ;;;VEJLE;;;;;;;;;;;;维积利;;;;;;VBK;VEJ;;-1;-1;;;-1;;0;0;0;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;-1;-1;-1;;;;0;0;0;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;True;True;True;0;0;0;False;0;0;0;-1;False;0;0;0;0;-1;0;0;0;0;0;0;0;0;0;0;0;0;146;203;146;203;0;20450;1929389840;-1;0;9;55083008;52479132;459;25;2;0;0;-1;0;0;0;0
5237;VIBORG;203;47;102601;False;ヴィボー;;;VIBORG;;;;;;;;;;;;域堡;;;;;;VFF;VIB;;-1;-1;;;-1;;0;0;0;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;-1;-1;-1;;;;0;0;0;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;True;True;True;0;0;0;False;0;0;0;-1;False;0;0;0;0;-1;0;0;0;0;0;0;0;0;0;0;0;0;224;203;0;203;0;1000;100673296;-1;0;10;37781504;67176772;135;21;1;0;0;-1;0;0;0;0
5296;SOCHI;230;19;101534;False;ソチ;;;SOCHI;;;;;;;;;;;;索契;;;;;;SOC;SOC;;-1;-1;;;-1;;0;0;0;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;-1;-1;-1;;;;0;0;0;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;True;True;True;0;0;0;False;0;0;0;-1;False;0;0;0;0;-1;0;0;0;0;0;0;0;0;0;0;0;0;200;230;303;230;304;113400;1224766768;-1;0;10;69300736;61441091;145;25;2;0;0;-1;0;0;0;0
5298;KHIMKI;230;45;101761;False;ヒムキ;;;KHIMKI;;;;;;;;;;;;希姆基;;;;;;KHI;KHI;;-1;-1;;;-1;;0;0;0;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;-1;-1;-1;;;;0;0;0;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;True;True;True;0;0;0;False;0;0;0;-1;False;0;0;0;0;-1;0;0;0;0;0;0;0;0;0;0;0;0;237;230;0;230;0;1000;1619011344;-1;0;10;37253632;67306572;80;37;1;0;0;-1;0;0;0;0
5300;NIZHNY NOVGOROD;230;17;102591;False;ニジニ ノヴゴロド;;;NIZHNY NOVGOROD;;;;;;;;;;;;下诺夫哥罗德;;;;;;ONN;ONN;;-1;-1;;;-1;;0;0;0;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;-1;-1;-1;;;;0;0;0;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;True;True;True;0;0;0;False;0;0;0;-1;False;0;0;0;0;-1;0;0;0;0;0;0;0;0;0;0;0;0;240;230;0;0;0;0;922746880;-1;0;0;36700160;82002506;0;20;1;0;0;-1;0;0;0;0
5301;ORENBURG BS;230;45;264516;False;オレンブルク BS;;;ORENBURG BS;;;;;;;;;;;;奥伦堡 白蓝;;;;;;ORE;ORE;;-1;-1;;;-1;;0;0;0;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;-1;-1;-1;;;;0;0;0;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0;0;1;False;0;0;0;-1;False;0;0;0;0;-1;0;0;0;0;0;0;0;0;0;0;0;0;303;239;200;230;0;6115;1921001232;-1;0;9;76640768;155338385;456;25;2;0;0;-1;0;0;0;0
5302;VOLGOGRAD SS;230;19;264462;False;ヴォルゴグラード SS;;;VOLGOGRAD SS;;;;;;;;;;;;伏尔加格勒 蓝蓝;;;;;;RVG;RVG;;-1;-1;;;-1;;0;0;0;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;-1;-1;-1;;;;0;0;0;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0;0;1;False;0;0;0;-1;False;0;0;0;0;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;230;209;230;0;0;10000;-1;0;10;4289024;73400420;337;37;1;0;0;-1;0;0;0;0
5306;TAMBOV KS;230;46;264434;False;タンボフ KS;;;TAMBOV KS;;;;;;;;;;;;坦波夫 红蓝;;;;;;TAM;TAM;;-1;-1;;;-1;;0;0;0;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;-1;-1;-1;;;;0;0;0;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0;0;1;False;0;0;0;-1;False;0;0;0;0;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;230;193;230;223;0;10000;-1;0;10;4289024;73400420;530;41;2;0;0;-1;0;0;0;0
5312;HAMILTON WR;232;47;264429;False;ハミルトン WR;;;HAMILTON WR;;;;;;;;;;;;汉密尔顿 白红;;;;;;HAM;HAM;;-1;-1;;;-1;;0;0;0;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;-1;-1;-1;;;;0;0;0;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0;0;1;False;0;0;0;-1;False;0;0;0;0;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;232;204;232;0;0;10000;-1;0;9;4294978;73400420;458;9;2;0;0;-1;0;0;0;0
5319;LIVINGSTON;232;47;101638;False;リヴィングストン;;;LIVINGSTON;;;;;;;;;;;;利文斯顿;;;;;;LIV;LIV;;-1;-1;;;-1;;0;0;0;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;-1;-1;-1;;;;0;0;0;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;True;True;True;0;0;0;False;0;0;0;-1;False;0;0;0;0;-1;0;0;0;0;0;0;0;0;0;0;0;0;204;232;0;232;0;0;2021664528;-1;0;9;70289730;75762736;328;25;2;0;0;-1;0;0;0;0
5346;NEUCHÂTEL RS;238;20;264426;False;ヌーシャテル RS;;;NEUCHÂTEL RS;;;;;;;;;;;;纳沙泰尔 红黑;;;;;;XAM;NEU;;-1;-1;;;-1;;0;0;0;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;-1;-1;-1;;;;0;0;0;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0;0;1;False;0;0;0;-1;False;0;0;0;0;-1;0;0;0;0;1950;0;1958;0;0;0;0;0;0;238;0;238;0;1800;10000;-1;0;9;3175680;73678948;264;9;2;0;0;-1;0;0;0;0
5348;ADANA DEMİRSPOR;190;19;29;False;アダナ デミルスポル;;;ADANA DEMİRSPOR;;;;;;;;;;;;阿达纳;;;;;;ADD;ADS;;-1;-1;;;-1;;0;0;0;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;-1;-1;-1;;;;0;0;0;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;True;True;True;0;0;0;False;0;0;0;-1;False;0;0;0;0;-1;0;0;0;0;0;0;0;0;0;0;0;0;144;190;210;190;73;7700;671098640;-1;0;9;61437696;65471408;273;37;1;0;0;-1;0;0;0;0
5353;ERZURUM MB;190;47;264488;False;エルズルム MB;;;ERZURUM MB;;;;;;;;;;;;埃尔祖鲁姆 蓝白;;;;;;ERZ;ERZ;;-1;-1;;;-1;;0;0;0;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;-1;-1;-1;;;;0;0;0;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0;0;1;False;0;0;0;-1;False;0;0;0;0;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;190;198;190;208;0;10000;-1;0;10;4290372;73400420;402;41;2;0;0;-1;0;0;0;0
5354;RİZESPOR;190;47;100185;False;リゼスポル;;;RİZESPOR;;;;;;;;;;;;里泽运动;;;;;;RIZ;RIZ;;-1;-1;;;-1;;0;0;0;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;-1;-1;-1;;;;0;0;0;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;True;True;True;0;0;0;False;0;0;0;-1;False;0;0;0;0;-1;0;0;0;0;273;0;0;0;0;0;0;0;146;190;311;190;146;1140867748;1744840464;-1;0;8;61503343;86263092;526;25;2;0;0;-1;0;0;0;0
5355;DENİZLİ YS;190;19;264464;False;デニズリ YS;;;DENİZLİ YS;;;;;;;;;;;;代尼兹利 绿黑;;;;;;DNZ;DNZ;;-1;-1;;;-1;;0;0;0;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;-1;-1;-1;;;;0;0;0;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0;0;1;False;0;0;0;-1;False;0;0;0;0;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;190;76;190;227;600;10000;-1;0;9;4290304;73400420;270;41;2;0;0;-1;0;0;0;0
5356;GAZİANTEP FK;190;19;101366;False;ガジアンテプ FK;;;GAZİANTEP FK;;;;;;;;;;;;加济安泰普;;;;;;GZT;GZT;;-1;-1;;;-1;;0;0;0;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;-1;-1;-1;;;;0;0;0;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;True;True;True;0;0;0;False;0;0;0;-1;False;0;0;0;0;-1;0;0;0;0;5203;0;0;0;0;0;0;0;229;190;0;190;0;16500;637544208;-1;0;8;52655872;103023412;398;41;2;0;0;-1;0;0;0;0
